#gene_id	transcript_id	sprot_Top_BLASTX_hit	TrEMBL_Top_BLASTX_hit	RNAMMER	prot_id	prot_coords	sprot_Top_BLASTP_hit	TrEMBL_Top_BLASTP_hit	Pfam	SignalP	TmHMM	eggnog	gene_ontology_blast	gene_ontology_pfam	transcript	peptide
TRINITY_DN27866_c0_g1	TRINITY_DN27866_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27866_c0_g2	TRINITY_DN27866_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27847_c0_g1	TRINITY_DN27847_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27847_c0_g2	TRINITY_DN27847_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27847_c1_g1	TRINITY_DN27847_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27847_c1_g2	TRINITY_DN27847_c1_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27847_c1_g3	TRINITY_DN27847_c1_g3_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27847_c1_g4	TRINITY_DN27847_c1_g4_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27847_c1_g5	TRINITY_DN27847_c1_g5_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27889_c0_g1	TRINITY_DN27889_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27889_c0_g1	TRINITY_DN27889_c0_g1_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27880_c0_g1	TRINITY_DN27880_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27880_c0_g1	TRINITY_DN27880_c0_g1_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27812_c0_g1	TRINITY_DN27812_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27875_c0_g1	TRINITY_DN27875_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27875_c1_g1	TRINITY_DN27875_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27892_c0_g1	TRINITY_DN27892_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27892_c0_g1	TRINITY_DN27892_c0_g1_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27844_c0_g1	TRINITY_DN27844_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27844_c1_g1	TRINITY_DN27844_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27844_c2_g1	TRINITY_DN27844_c2_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27824_c0_g1	TRINITY_DN27824_c0_g1_i1	.	.	.	TRINITY_DN27824_c0_g1_i1|m.48	267-866[+]	.	.	PF03165.11^MH1^MH1 domain^43-107^E:1.5e-21	sigP:1^21^0.787^YES	.	.	.	GO:0006355^biological_process^regulation of transcription	 DNA-templated`GO:0005622^cellular_component^intracellular	.	.
TRINITY_DN27824_c0_g1	TRINITY_DN27824_c0_g1_i2	.	.	.	TRINITY_DN27824_c0_g1_i2|m.50	1182-1556[-]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27824_c0_g1	TRINITY_DN27824_c0_g1_i2	.	.	.	TRINITY_DN27824_c0_g1_i2|m.51	267-617[+]	.	.	PF03165.11^MH1^MH1 domain^42-107^E:4.5e-22	sigP:1^21^0.787^YES	.	.	.	GO:0006355^biological_process^regulation of transcription	 DNA-templated`GO:0005622^cellular_component^intracellular	.	.
TRINITY_DN27824_c1_g1	TRINITY_DN27824_c1_g1_i1	.	.	.	TRINITY_DN27824_c1_g1_i1|m.52	1-372[+]	.	.	PF03165.11^MH1^MH1 domain^77-123^E:3.5e-12	.	.	.	.	GO:0006355^biological_process^regulation of transcription	 DNA-templated`GO:0005622^cellular_component^intracellular	.	.
TRINITY_DN27810_c0_g1	TRINITY_DN27810_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27860_c0_g1	TRINITY_DN27860_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27849_c0_g1	TRINITY_DN27849_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27873_c0_g1	TRINITY_DN27873_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27873_c1_g1	TRINITY_DN27873_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27839_c0_g1	TRINITY_DN27839_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27839_c0_g2	TRINITY_DN27839_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27839_c0_g3	TRINITY_DN27839_c0_g3_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27821_c0_g1	TRINITY_DN27821_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27842_c0_g1	TRINITY_DN27842_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27842_c0_g2	TRINITY_DN27842_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27893_c0_g1	TRINITY_DN27893_c0_g1_i1	.	.	.	TRINITY_DN27893_c0_g1_i1|m.53	1-447[+]	.	.	PF09004.5^DUF1891^Domain of unknown function (DUF1891)^4-37^E:2.4e-09	.	ExpAA=22.81^PredHel=1^Topology=i25-47o	.	.	GO:0008168^molecular_function^methyltransferase activity`GO:0016706^molecular_function^oxidoreductase activity	 acting on paired donors	 with incorporation or reduction of molecular oxygen	 2-oxoglutarate as one donor	 and incorporation of one atom each of oxygen into both donors`GO:0055114^biological_process^oxidation-reduction process	.	.
TRINITY_DN27893_c1_g1	TRINITY_DN27893_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27893_c2_g1	TRINITY_DN27893_c2_g1_i1	.	.	.	TRINITY_DN27893_c2_g1_i1|m.54	505-912[+]	.	.	PF00078.22^RVT_1^Reverse transcriptase (RNA-dependent DNA polymerase)^7-120^E:6.9e-12	.	.	.	.	.	.	.
TRINITY_DN27893_c2_g1	TRINITY_DN27893_c2_g1_i1	.	.	.	TRINITY_DN27893_c2_g1_i1|m.55	3-383[+]	.	.	PF00078.22^RVT_1^Reverse transcriptase (RNA-dependent DNA polymerase)^40-101^E:3e-05	.	.	.	.	.	.	.
TRINITY_DN27893_c3_g1	TRINITY_DN27893_c3_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27882_c0_g1	TRINITY_DN27882_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27882_c1_g1	TRINITY_DN27882_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27890_c0_g1	TRINITY_DN27890_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27890_c0_g2	TRINITY_DN27890_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27846_c0_g1	TRINITY_DN27846_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27846_c1_g1	TRINITY_DN27846_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27815_c0_g1	TRINITY_DN27815_c0_g1_i1	.	.	.	TRINITY_DN27815_c0_g1_i1|m.57	3-710[+]	.	.	PF00102.22^Y_phosphatase^Protein-tyrosine phosphatase^35-235^E:5.3e-65	.	.	.	.	GO:0004725^molecular_function^protein tyrosine phosphatase activity`GO:0006470^biological_process^protein dephosphorylation	.	.
TRINITY_DN27815_c1_g1	TRINITY_DN27815_c1_g1_i1	.	.	.	TRINITY_DN27815_c1_g1_i1|m.59	1-348[-]	.	.	PF00102.22^Y_phosphatase^Protein-tyrosine phosphatase^1-97^E:2.7e-33`PF00782.15^DSPc^Dual specificity phosphatase	 catalytic domain^30-80^E:2.1e-05	.	.	.	.	GO:0004725^molecular_function^protein tyrosine phosphatase activity`GO:0006470^biological_process^protein dephosphorylation`GO:0008138^molecular_function^protein tyrosine/serine/threonine phosphatase activity	.	.
TRINITY_DN27843_c0_g1	TRINITY_DN27843_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27802_c0_g1	TRINITY_DN27802_c0_g1_i1	.	.	.	TRINITY_DN27802_c0_g1_i1|m.60	55-498[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27802_c0_g2	TRINITY_DN27802_c0_g2_i1	.	.	.	TRINITY_DN27802_c0_g2_i1|m.61	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27832_c1_g1	TRINITY_DN27832_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27896_c0_g1	TRINITY_DN27896_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27818_c0_g1	TRINITY_DN27818_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27818_c0_g2	TRINITY_DN27818_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27818_c1_g1	TRINITY_DN27818_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27881_c0_g1	TRINITY_DN27881_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27870_c0_g1	TRINITY_DN27870_c0_g1_i1	.	.	.	TRINITY_DN27870_c0_g1_i1|m.62	3-500[+]	.	.	PF00028.12^Cadherin^Cadherin domain^59-147^E:1.4e-11	.	.	.	.	GO:0005509^molecular_function^calcium ion binding`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0016020^cellular_component^membrane	.	.
TRINITY_DN27870_c1_g1	TRINITY_DN27870_c1_g1_i1	.	.	.	TRINITY_DN27870_c1_g1_i1|m.64	2-397[-]	.	.	PF00028.12^Cadherin^Cadherin domain^2-91^E:4.4e-21	.	.	.	.	GO:0005509^molecular_function^calcium ion binding`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0016020^cellular_component^membrane	.	.
TRINITY_DN27870_c2_g1	TRINITY_DN27870_c2_g1_i1	.	.	.	TRINITY_DN27870_c2_g1_i1|m.65	3-623[-]	.	.	PF00028.12^Cadherin^Cadherin domain^7-89^E:3.8e-14`PF00028.12^Cadherin^Cadherin domain^103-188^E:6.9e-12	.	.	.	.	GO:0005509^molecular_function^calcium ion binding`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0016020^cellular_component^membrane	.	.
TRINITY_DN27863_c0_g1	TRINITY_DN27863_c0_g1_i1	.	tr|A0A0S7KEU9|A0A0S7KEU9_9TELE^tr|A0A0S7KEU9|A0A0S7KEU9_9TELE^Q:975-4	H:284-608^86.54%ID^E:0^.^.	.	TRINITY_DN27863_c0_g1_i1|m.66	1-975[-]	.	tr|A0A0S7KEU9|A0A0S7KEU9_9TELE^tr|A0A0S7KEU9|A0A0S7KEU9_9TELE^Q:1-324	H:284-608^86.54%ID^E:0^.^.	PF12473.3^DUF3694^Kinesin protein^16-109^E:1.5e-20	.	.	.	.	.	.	.
TRINITY_DN27863_c0_g2	TRINITY_DN27863_c0_g2_i1	.	tr|A0A0S7KEU9|A0A0S7KEU9_9TELE^tr|A0A0S7KEU9|A0A0S7KEU9_9TELE^Q:984-4	H:284-608^85.76%ID^E:0^.^.	.	TRINITY_DN27863_c0_g2_i1|m.67	1-984[-]	.	tr|A0A0S7KEU9|A0A0S7KEU9_9TELE^tr|A0A0S7KEU9|A0A0S7KEU9_9TELE^Q:1-327	H:284-608^85.76%ID^E:0^.^.	PF12473.3^DUF3694^Kinesin protein^16-109^E:1.5e-20	.	.	.	.	.	.	.
TRINITY_DN27863_c1_g1	TRINITY_DN27863_c1_g1_i1	.	.	.	TRINITY_DN27863_c1_g1_i1|m.68	3-434[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27863_c2_g1	TRINITY_DN27863_c2_g1_i1	.	.	.	TRINITY_DN27863_c2_g1_i1|m.69	3-314[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27811_c0_g1	TRINITY_DN27811_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27811_c0_g1	TRINITY_DN27811_c0_g1_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27862_c0_g1	TRINITY_DN27862_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27862_c0_g2	TRINITY_DN27862_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27850_c0_g1	TRINITY_DN27850_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27850_c0_g2	TRINITY_DN27850_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27887_c0_g1	TRINITY_DN27887_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27867_c0_g1	TRINITY_DN27867_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27894_c0_g1	TRINITY_DN27894_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27816_c0_g1	TRINITY_DN27816_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27816_c0_g2	TRINITY_DN27816_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27801_c0_g1	TRINITY_DN27801_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27895_c0_g1	TRINITY_DN27895_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27897_c0_g1	TRINITY_DN27897_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27897_c0_g1	TRINITY_DN27897_c0_g1_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27886_c0_g1	TRINITY_DN27886_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27886_c1_g1	TRINITY_DN27886_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27858_c0_g1	TRINITY_DN27858_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27838_c0_g1	TRINITY_DN27838_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27838_c1_g1	TRINITY_DN27838_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27861_c0_g1	TRINITY_DN27861_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27868_c0_g1	TRINITY_DN27868_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27868_c0_g2	TRINITY_DN27868_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27806_c0_g1	TRINITY_DN27806_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27806_c0_g2	TRINITY_DN27806_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27865_c0_g1	TRINITY_DN27865_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27825_c0_g1	TRINITY_DN27825_c0_g1_i1	.	.	.	TRINITY_DN27825_c0_g1_i1|m.71	247-657[+]	.	.	PF01423.17^LSM^LSM domain^36-98^E:1.2e-10	.	.	.	.	.	.	.
TRINITY_DN27800_c0_g1	TRINITY_DN27800_c0_g1_i1	.	.	.	TRINITY_DN27800_c0_g1_i1|m.73	1722-2126[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27800_c0_g1	TRINITY_DN27800_c0_g1_i1	.	.	.	TRINITY_DN27800_c0_g1_i1|m.72	1-441[+]	.	.	PF00069.20^Pkinase^Protein kinase domain^5-144^E:6.8e-14	.	.	.	.	GO:0004672^molecular_function^protein kinase activity`GO:0005524^molecular_function^ATP binding`GO:0006468^biological_process^protein phosphorylation	.	.
TRINITY_DN27804_c0_g1	TRINITY_DN27804_c0_g1_i1	.	.	.	TRINITY_DN27804_c0_g1_i1|m.74	904-1392[+]	.	.	PF13843.1^DDE_Tnp_1_7^Transposase IS4^1-150^E:9.9e-30	.	.	.	.	.	.	.
TRINITY_DN27874_c0_g1	TRINITY_DN27874_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27840_c0_g1	TRINITY_DN27840_c0_g1_i1	.	.	.	TRINITY_DN27840_c0_g1_i1|m.75	3-338[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27819_c0_g1	TRINITY_DN27819_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27819_c0_g2	TRINITY_DN27819_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27819_c1_g1	TRINITY_DN27819_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27827_c0_g1	TRINITY_DN27827_c0_g1_i1	.	.	.	TRINITY_DN27827_c0_g1_i1|m.76	802-1554[+]	.	.	PF13873.1^Myb_DNA-bind_5^Myb/SANT-like DNA-binding domain^18-94^E:3.6e-25	.	.	.	.	.	.	.
TRINITY_DN27827_c0_g1	TRINITY_DN27827_c0_g1_i1	.	.	.	TRINITY_DN27827_c0_g1_i1|m.77	1394-2014[+]	.	.	.	.	ExpAA=21.58^PredHel=1^Topology=i20-42o	.	.	.	.	.
TRINITY_DN27836_c0_g1	TRINITY_DN27836_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27856_c0_g1	TRINITY_DN27856_c0_g1_i1	.	.	.	TRINITY_DN27856_c0_g1_i1|m.81	227-619[-]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27856_c0_g1	TRINITY_DN27856_c0_g1_i1	.	.	.	TRINITY_DN27856_c0_g1_i1|m.79	667-1206[-]	.	.	PF00630.14^Filamin^Filamin/ABP280 repeat^2-90^E:4.9e-19	.	.	.	.	.	.	.
TRINITY_DN27856_c0_g2	TRINITY_DN27856_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27856_c1_g1	TRINITY_DN27856_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27856_c2_g1	TRINITY_DN27856_c2_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27834_c0_g1	TRINITY_DN27834_c0_g1_i1	.	.	.	TRINITY_DN27834_c0_g1_i1|m.83	115-606[-]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27834_c0_g2	TRINITY_DN27834_c0_g2_i1	.	.	.	TRINITY_DN27834_c0_g2_i1|m.84	99-491[-]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27841_c0_g1	TRINITY_DN27841_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27871_c0_g1	TRINITY_DN27871_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27871_c0_g2	TRINITY_DN27871_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27805_c0_g1	TRINITY_DN27805_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27852_c0_g1	TRINITY_DN27852_c0_g1_i1	.	tr|A0A0F8C417|A0A0F8C417_LARCR^tr|A0A0F8C417|A0A0F8C417_LARCR^Q:1017-10	H:119-458^92.94%ID^E:0^.^.	.	TRINITY_DN27852_c0_g1_i1|m.85	1-1017[-]	.	tr|A0A0F8C417|A0A0F8C417_LARCR^tr|A0A0F8C417|A0A0F8C417_LARCR^Q:1-336	H:119-458^92.94%ID^E:0^.^.	.	.	.	.	.	.	.	.
TRINITY_DN27852_c1_g1	TRINITY_DN27852_c1_g1_i1	.	.	.	TRINITY_DN27852_c1_g1_i1|m.87	2-1198[+]	.	tr|A0A087Y4B7|A0A087Y4B7_POEFO^tr|A0A087Y4B7|A0A087Y4B7_POEFO^Q:2-399	H:503-898^90.95%ID^E:0^.^.	.	.	.	.	.	.	.	.
TRINITY_DN27852_c2_g1	TRINITY_DN27852_c2_g1_i1	.	tr|A0A087Y4B7|A0A087Y4B7_POEFO^tr|A0A087Y4B7|A0A087Y4B7_POEFO^Q:2-1090	H:878-1236^91.46%ID^E:0^.^.	.	TRINITY_DN27852_c2_g1_i1|m.92	2-1159[+]	.	tr|A0A0F8C417|A0A0F8C417_LARCR^tr|A0A0F8C417|A0A0F8C417_LARCR^Q:1-386	H:833-1218^92.23%ID^E:0^.^.	PF00179.21^UQ_con^Ubiquitin-conjugating enzyme^166-300^E:4e-24	.	.	.	.	.	.	.
TRINITY_DN27852_c3_g1	TRINITY_DN27852_c3_g1_i1	.	.	.	TRINITY_DN27852_c3_g1_i1|m.93	1-360[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27803_c0_g1	TRINITY_DN27803_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27803_c0_g2	TRINITY_DN27803_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27803_c1_g1	TRINITY_DN27803_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27885_c0_g1	TRINITY_DN27885_c0_g1_i1	.	tr|A0A087XRU7|A0A087XRU7_POEFO^tr|A0A087XRU7|A0A087XRU7_POEFO^Q:701-2575	H:38-662^74.24%ID^E:0^.^.	.	TRINITY_DN27885_c0_g1_i1|m.95	263-3208[+]	TMC5_HUMAN^TMC5_HUMAN^Q:158-774	H:349-963^46.15%ID^E:0^RecName: Full=Transmembrane channel-like protein 5;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|G3Q680|G3Q680_GASAC^tr|G3Q680|G3Q680_GASAC^Q:162-753	H:1-586^77.03%ID^E:0^.^.	PF07810.8^TMC^TMC domain^535-641^E:5.3e-38	.	ExpAA=220.27^PredHel=9^Topology=o262-284i297-319o334-356i427-449o469-491i543-565o600-622i646-668o712-734i	NOG78295^	GO:0070062^cellular_component^extracellular vesicular exosome`GO:0016021^cellular_component^integral component of membrane`GO:0006811^biological_process^ion transport	GO:0016021^cellular_component^integral component of membrane	.	.
TRINITY_DN27885_c0_g2	TRINITY_DN27885_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27885_c0_g3	TRINITY_DN27885_c0_g3_i1	.	.	.	TRINITY_DN27885_c0_g3_i1|m.96	263-1333[+]	.	.	.	.	ExpAA=66.00^PredHel=3^Topology=o262-284i297-319o334-353i	.	.	.	.	.
TRINITY_DN27885_c1_g1	TRINITY_DN27885_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27829_c0_g1	TRINITY_DN27829_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27829_c0_g2	TRINITY_DN27829_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27829_c1_g1	TRINITY_DN27829_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27831_c0_g1	TRINITY_DN27831_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27831_c1_g1	TRINITY_DN27831_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27813_c0_g1	TRINITY_DN27813_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27813_c0_g2	TRINITY_DN27813_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27813_c1_g1	TRINITY_DN27813_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27813_c1_g1	TRINITY_DN27813_c1_g1_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27813_c2_g1	TRINITY_DN27813_c2_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27813_c2_g2	TRINITY_DN27813_c2_g2_i1	.	.	.	TRINITY_DN27813_c2_g2_i1|m.97	39-383[-]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27813_c2_g3	TRINITY_DN27813_c2_g3_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27826_c0_g1	TRINITY_DN27826_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27826_c0_g2	TRINITY_DN27826_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27826_c0_g3	TRINITY_DN27826_c0_g3_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27872_c0_g1	TRINITY_DN27872_c0_g1_i1	.	.	.	TRINITY_DN27872_c0_g1_i1|m.98	3-392[-]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27807_c0_g1	TRINITY_DN27807_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27807_c0_g2	TRINITY_DN27807_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27807_c1_g1	TRINITY_DN27807_c1_g1_i1	.	.	.	TRINITY_DN27807_c1_g1_i1|m.100	1-654[-]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN27869_c0_g1	TRINITY_DN27869_c0_g1_i1	.	.	.	TRINITY_DN27869_c0_g1_i1|m.101	2-559[+]	.	.	PF09011.5^HMG_box_2^HMG-box domain^31-94^E:3.5e-12`PF00505.14^HMG_box^HMG (high mobility group) box^33-91^E:2.5e-11	.	.	.	.	.	.	.
